"sno_student","type","questionnaire","school","sno_questionnaire","sno_statement","sno_segment","sno","statement_first","statement_unique","statement_coded_multiple","age","gender","school_grade","consent_given","what_subjects_listed","what follow-up statenents given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_3_final_coding_separate","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.1_final_coding_separate","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","coding_round_4.2_final_coding_separate","comment","additional comment","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_c","biology_d","biology_m","biology_u","chemistry_c","chemistry_d","chemistry_m","chemistry_u","english_c","english_d","english_m","english_u","entrepreneurship_c","entrepreneurship_d","entrepreneurship_m","entrepreneurship_u","french_c","french_d","french_m","french_u","geography_c","geography_d","geography_m","geography_u","history_c","history_d","history_m","history_u","ict_c","ict_d","ict_m","ict_u","kinyarwanda_c","kinyarwanda_d","kinyarwanda_m","kinyarwanda_u","kiswahili_c","kiswahili_d","kiswahili_m","kiswahili_u","literature_c","literature_d","literature_m","literature_u","mathematics_c","mathematics_d","mathematics_m","mathematics_u","physics_c","physics_d","physics_m","physics_u","religion_c","religion_d","religion_m","religion_u","sports_c","sports_d","sports_m","sports_u","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
3,"motivation","motivation","B","M95","Mm95_8","Mm95_8_1","MOTIVATION395_8","no","yes","no",12,"Male","1","Yes","Chemistry,Biology",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","GOALS",NA,NA,NA,"GOALS",NA,NA,NA,"AGREEMENT","GOALS","GOALS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/outcome",NA,NA,"","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"motivation","motivation","B","M95","Mm95_9","Mm95_9_1","MOTIVATION395_9","no","yes","no",12,"Male","1","Yes","Chemistry,Biology",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","GOALS",NA,NA,NA,"DIFFERENT",NA,NA,NA,"CODER 1","GOALS","GOALS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/school utility","CHANGED LATER",NA,"","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
4,"motivation","motivation","A","N3","Nm3_1","Nm3_1_1","MOTIVATION243_1","yes","yes","no",14,"Female","2","Yes","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/school utility","CHANGED LATER",NA,"","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Ikinyarwanda,Francais,Kiswahili",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"motivation","motivation","A","N3","Nm3_10","Nm3_10_1","MOTIVATION243_10","no","yes","no",14,"Female","2","Yes","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","DIFFERENT",NA,NA,NA,"DIFFERENT",NA,NA,NA,"AGREEMENT","DIFFERENT","DIFFERENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOURCE",NA,"SOURCE",NA,"AGREEMENT","SOURCE","source",NA,"SCHOOL SUPPORT [TEACHING QUALITY]","","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Ikinyarwanda,Francais,Kiswahili",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"motivation","motivation","A","N3","Nm3_2","Nm3_2_1","MOTIVATION243_2","no","yes","no",14,"Female","2","Yes","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Thank you! The reason I answered that I feel the subject is because in all the subjects we do, it doesn’t necessarily mean that we understand them all. So when a teacher is teaching, you start to select the subjects you are good at. Like if it’s mathematics you say, I understand it and if it’s chemistry you say, I understand it. So when you are about to do it and you know you understand the subject you are about to do, it makes you feel happy to do it and feel confident in yourself as well.","Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ability",NA,NA,"","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Ikinyarwanda,Francais,Kiswahili",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"motivation","motivation","A","N3","Nm3_3","Nm3_3_1","MOTIVATION243_3","no","yes","no",14,"Female","2","Yes","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ability",NA,NA,"","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Ikinyarwanda,Francais,Kiswahili",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"motivation","motivation","A","N3","Nm3_4","Nm3_4_1","MOTIVATION243_4","no","yes","no",14,"Female","2","Yes","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Translation: Maybe an example, I might come to study and the teacher goes out without me understanding anything in all the things he taught, because it may depend on a person but if I come in saying “I understand chemistry” I feel like I didn’t come to study for nothing or for no reason and that I go home with something. 
Dominik: And chemistry for example, what is it that you take home?
Student: Like if the teacher teaches us the way reactions are mixed and gives a certain solution, when I get home and they ask me what I has learned; I tell them about how when reactions are mixed it gives out other solutions.","Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","UTILITY",NA,NA,NA,"ABILITY","DIFFERENT","UTILITY",NA,"AGREEMENT","UTILITY","UTILITY","LEARNING",NA,NA,"LEARNING",NA,NA,"AGREEMENT","LEARNING","LEARNING",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",NA,NA,"","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Ikinyarwanda,Francais,Kiswahili",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,NA,"motivation","A","N3","Nm3_5","Nm3_5_1","MOTIVATION243_5","no","yes","no",14,"Female","2","Yes","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,"No","Yes","no","CODER 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Ikinyarwanda,Francais,Kiswahili",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"motivation","motivation","A","N3","Nm3_6","Nm3_6_1","MOTIVATION243_6","no","yes","yes",14,"Female","2","Yes","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","DIFFERENT","POSITIVE",NA,NA,"DIFFERENT","POSITIVE",NA,NA,"AGREEMENT","DIFFERENT/ POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Ikinyarwanda,Francais,Kiswahili",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"motivation","motivation","A","N3","Nm3_6","Nm3_6_2","MOTIVATION243_6","no","no",NA,14,"Female","2","Yes","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","DIFFERENT","POSITIVE",NA,NA,"DIFFERENT","POSITIVE",NA,NA,"AGREEMENT","DIFFERENT/ POSITIVE","DIFFERENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOURCE",NA,"SOURCE",NA,"AGREEMENT","SOURCE","source",NA,"SCHOOL SUPPORT [TEACHING QUALITY]","","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Ikinyarwanda,Francais,Kiswahili",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"motivation","motivation","A","N3","Nm3_7","Nm3_7_1","MOTIVATION243_7","no","yes","no",14,"Female","2","Yes","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","GOALS",NA,NA,NA,"GOALS",NA,NA,NA,"AGREEMENT","GOALS","GOALS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/social status",NA,NA,"","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Ikinyarwanda,Francais,Kiswahili",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"motivation","motivation","A","N3","Nm3_8","Nm3_8_1","MOTIVATION243_8","no","yes","no",14,"Female","2","Yes","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Let’s say the teacher teaches us and gets out. If he gives out an exercise, I wouldn’t get a zero because I understand the subject he is teaching or when he teachers I retain something. So if we are given an exercise or an exam I won’t get a zero, I would succeed. That’s why.","Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ability",NA,NA,"","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Ikinyarwanda,Francais,Kiswahili",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"motivation","motivation","A","N3","Nm3_9","Nm3_9_1","MOTIVATION243_9","no","yes","no",14,"Female","2","Yes","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Dominik: And you also said; another reason might be that you just love a subject.
Student: It is because we don’t understand all the subjects we study or feel like you can succeed always, but when you love a subject and say like I love mathematics even when the teacher come to teach it, you study it feeling like you love it. It’s not the same with the one that doesn’t love it.","Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE","DIFFERENT",NA,NA,"POSITIVE","DIFFERENT",NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports","Ikinyarwanda,Francais,Kiswahili",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
5,"motivation","motivation","A","N14","Nm14_1","Nm14_1_1","MOTIVATION214_1","yes","yes","no",14,"Female","1","Yes","Ikinyarwanda,English,Biology,Physics",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"POSITIVE",NA,NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"","","Ikinyarwanda,English,Biology,Physics","History,Chemistry,French,Swahili",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.461,0.675,0.475,0.517,0.694,0.513,0.483,0.539,0.508,0.733,0.867,0.45,0.475,0.683,0.767,0.883
5,"motivation","motivation","A","N14","Nm14_2","Nm14_2_1","MOTIVATION214_2","no","yes","no",14,"Female","1","Yes","Ikinyarwanda,English,Biology,Physics",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ability",NA,NA,"","","Ikinyarwanda,English,Biology,Physics","History,Chemistry,French,Swahili",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.461,0.675,0.475,0.517,0.694,0.513,0.483,0.539,0.508,0.733,0.867,0.45,0.475,0.683,0.767,0.883
5,"motivation","motivation","A","N14","Nm14_3","Nm14_3_1","MOTIVATION214_3","no","yes","no",14,"Female","1","Yes","Ikinyarwanda,English,Biology,Physics",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ability",NA,NA,"","","Ikinyarwanda,English,Biology,Physics","History,Chemistry,French,Swahili",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.461,0.675,0.475,0.517,0.694,0.513,0.483,0.539,0.508,0.733,0.867,0.45,0.475,0.683,0.767,0.883
5,"motivation","motivation","A","N14","Nm14_4","Nm14_4_1","MOTIVATION214_4","no","yes","no",14,"Female","1","Yes","Ikinyarwanda,English,Biology,Physics",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"POSITIVE",NA,NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"","","Ikinyarwanda,English,Biology,Physics","History,Chemistry,French,Swahili",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.461,0.675,0.475,0.517,0.694,0.513,0.483,0.539,0.508,0.733,0.867,0.45,0.475,0.683,0.767,0.883
5,NA,"motivation","A","N14","Nm14_5","Nm14_5_1","MOTIVATION214_5","no","yes","no",14,"Female","1","Yes","Ikinyarwanda,English,Biology,Physics",NA,"No","Yes","no","CODER 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","Ikinyarwanda,English,Biology,Physics","History,Chemistry,French,Swahili",NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.461,0.675,0.475,0.517,0.694,0.513,0.483,0.539,0.508,0.733,0.867,0.45,0.475,0.683,0.767,0.883
6,"motivation","motivation","A","N60","Nm60_1","Nm60_1_1","MOTIVATION360_1","yes","yes","no",15,"Female","1","Yes","Ikinyarwanda,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ability",NA,NA,"","","Ikinyarwanda,English","Maths,Francais",NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.331,0.567,0.492,0.446,0.606,0.587,0.394,0.55,0.4,0.792,0.625,0.508,0.525,0.683,0.8,0.867
6,"motivation","motivation","A","N60","Nm60_2","Nm60_2_1","MOTIVATION360_2","no","yes","no",15,"Female","1","Yes","Ikinyarwanda,English","What I meant by that was, that I loved the exercise I was doing. At times you do an exercise and feel happy depending on the subject/lesson. The subject you understand, you do it happily but the one you don’t particularly understand you are not happy to do it. That’s what I meant.","Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"POSITIVE",NA,NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"","","Ikinyarwanda,English","Maths,Francais",NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.331,0.567,0.492,0.446,0.606,0.587,0.394,0.55,0.4,0.792,0.625,0.508,0.525,0.683,0.8,0.867
6,"motivation","motivation","A","N60","Nm60_3","Nm60_3_1","MOTIVATION360_3","no","yes","no",15,"Female","1","Yes","Ikinyarwanda,English",NA,"Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ability",NA,NA,"","","Ikinyarwanda,English","Maths,Francais",NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.331,0.567,0.492,0.446,0.606,0.587,0.394,0.55,0.4,0.792,0.625,0.508,0.525,0.683,0.8,0.867
6,"motivation","motivation","A","N60","Nm60_4","Nm60_4_1","MOTIVATION360_4","no","yes","no",15,"Female","1","Yes","Ikinyarwanda,English","Translation: To feel joyous is like to be happy. It is the same as saying that you feel happy. To feel joyous is to do something with so much happiness or to do something happily. Yeahh…, that’s what feeling joyous means.","Yes","Yes","yes","AGREEMENT","Motivation","Motivation","motivation","AGREEMENT","POSITIVE",NA,NA,NA,"POSITIVE",NA,NA,NA,"AGREEMENT","POSITIVE","POSITIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/positive",NA,NA,"","","Ikinyarwanda,English","Maths,Francais",NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.331,0.567,0.492,0.446,0.606,0.587,0.394,0.55,0.4,0.792,0.625,0.508,0.525,0.683,0.8,0.867
7,"demotivation","demotivation","B","M110","Md110_1","Md110_1_1","MOTIVATION4110_1","yes","yes","no",17,"Male","1","Yes","Physics,Mathematics",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ability",NA,NA,"English,Biology","Physics,Mathematics","","",1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.306,0.425,0.521,0.427,0.433,0.367,0.469,0.403,0.396,0.533,0.692,0.579,0.392,0.55,0.617,0.767
7,"demotivation","demotivation","B","M110","Md110_2","Md110_2_1","MOTIVATION4110_2","no","yes","no",17,"Male","1","Yes","Physics,Mathematics",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","NEGATIVE",NA,NA,NA,"DIFFERENT",NA,NA,NA,"CODER 2","DIFFERENT","DIFFERENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONSEQUENCE",NA,"SOURCE",NA,"CODER 1","CONSEQUENCE","consequence",NA,"MOTIVATION","English,Biology","Physics,Mathematics","","",1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.306,0.425,0.521,0.427,0.433,0.367,0.469,0.403,0.396,0.533,0.692,0.579,0.392,0.55,0.617,0.767
